text,date,No_of_likes,No_of_tweets
"EABL's implementation of biomass steam plants in its Uganda and Kenya operations upped renewable energy use to 64.86% this year from  25.8% in 2022.  The launch is attended by EABL's top leadership led by Group Board Chairman, Dr Martin Oduor-Otieno and CEO Ms Jane Karuku.",2023-09-28 06:49:00+00:00,3,0
Noticed they are buying/bought MTN Uganda and SCOM.   I wonder if they sold some of their EABL shares during Diageo’s share buyback earlier this year? They could have made some good money.   Will not be surprised if they are adding/add more KCB at it’s current valuation.,2023-09-28 01:52:00+00:00,1,0
"3. EABL— Sh105 Billion The largest brewer in East Africa, produces and distributes a variety of  alcoholic and non-alcoholic beverages, such as Tusker, Guinness, and  Alvaro. EABL has a strong presence in Kenya, Uganda, Tanzania, South  Sudan, Rwanda, and Burundi.",2023-09-22 18:27:00+00:00,2,1
"Our economy is $50Bn , a tenth of South Africa's hence. All the top companies in Uganda are foreign. So if the MTN Group and ABSA  and STANBIC Group and  EABL Group CEOs went , why would the CEO of the Ugandan subsidiary  have to go?",2023-09-06 20:01:00+00:00,0,0
"2. British American Tobacco Uganda (BATU) - 15,000.00 UGX 🚀 Top Losers: 1. MTN Uganda Limited (MTNU) - 170.98 UGX (-0.57%) 📉 Biggest Moves: 1. East African Breweries Limited (EABL) - 3,544.19 UGX 🌟 Hope that helps! Let me know if you need any more info. 😄 @USEUganda @BOU",2023-08-17 07:29:00+00:00,0,0
https://www.monitor.co.ug/uganda/oped/columnists/charles-onyango-obbo/come-uganda-coffee-dance-with-me-4330598?s=09 Very telling about the long haul that Uganda's coffee is still enduring.Thank you Ndugu @cobbo3 That someone was paid huge sums ostensibly to teach us how to drink coffee is a bit annoying!  @EABL_PLC @tahakanizibwa @ortega something for you too.,2023-08-10 19:13:00+00:00,1,0
"If Uganda Waragi is better than any vodka out there, and it was globally available, we probably would get $5-10 billion and we wouldn't be getting so agitated over coffee.  The reason it isn't a global drink has partly to do with the product politics of its maker EABL -  @cobbo3",2023-08-10 09:10:00+00:00,2,0
East Africa’s macroeconomic slowdown hurts EABL earnings.  👉 Counterfeits and the informal alcohol industry is increasingly eating into @EABL_PLC’s mainstream market.  Learn more 👉 https://cutt.ly/TwsOpmqc #EastAfrica #EABL #MacroEconomic #Kenya #Uganda https://theexchange.africa/regional-markets/east-africas-macro-economic-slowdown-hurts-eabl-earnings/,2023-08-01 08:31:00+00:00,0,0
"Throughout the month, I’ll break down each category and share what I own.   Currently Adding: VOO, SCOM, COOP and MTN Uganda.   Strongly considering: Standard Bank (SA), EABL (Kenya) & Visa (US)  Wishing to own: NMB (TZ)",2023-08-01 03:59:00+00:00,0,0
"Cost structures aren't the same.  Operation costs are probably the same, original manufacturers (who Kenyan) elevated excise ++taxes making overall cost of production quite high vs Uganda's smuggled products - lower domestic taxes & zero import duties.  See EABL for instance.👇",2023-07-30 12:21:00+00:00,5,2
Why is it you have tuskers n Pilsner sold in Uganda n tanzania yet you don’t allow Serengeti n bell to be sold in kenya.. what kind of EABL is that,2023-07-29 06:10:00+00:00,0,0
"Sales in Uganda and Tanzania rose by 17% and 1% respectively but fell by 4% in Kenya. Despite  the operational headwinds, the EABL board of directors have tipped the  company to continue delivering growth by investing in its core brands.",2023-07-29 06:07:00+00:00,0,1
"Disaggregation of EABL [@EABL_PLC] net sales by country.  Kenya, Uganda & Tanzania recorded lower growth in FY 2023 compared to last 2 years.",2023-07-28 09:22:00+00:00,13,0
EABL Sales growth Uganda - 17% Tanzania - 1%  Kenya - (Negative)4%,2023-07-28 07:05:00+00:00,0,0
EABL says Kenyans showed them bad things by reducing beer consumption as it raised prices. The company says sales volumes declined by 7% in the financial year to June 2023. EABL enjoyed booming business in Uganda where earnings went up by 17% but in Kenya they fell by 4% #eabl,2023-07-27 16:41:00+00:00,11,1
"Having successfully expanded its operations into neighbouring countries like Uganda, Tanzania, and Rwanda, EABL's regional presence opens up exciting growth opportunities.",2023-07-27 08:14:00+00:00,0,1
"kuna morio ali lease land for 2 years from a widow,planted a cumulative 4 tonnes of this shid  sold it all to eabl suppliers for prodution of keg.  mandem went to uganda and bought ten acres of land. siko sure but utapata he leased the land for like 10k a year",2023-06-10 06:17:00+00:00,3,1
"Does the government support BAT and EABL in growing tobacco, barley, and sorghum? Both have contracted farmers. These guys support farmers outside Kenya, Uganda is an example, in palm oil cultivation.",2023-06-03 19:05:00+00:00,0,0
Huyu msee bwana alitupeana vs Uganda last year.,2023-05-29 18:38:00+00:00,0,1
EABL owns  Nile breweries in Uganda too,2023-05-28 18:06:00+00:00,0,0
If I was EABL I would relocate in Tanzania or Uganda. And pay taxes to those countries,2023-04-29 09:38:00+00:00,4,2
"@EABL_PLC CEO Jane Karuku together with Andrew Kilonzo, MD of Uganda Breweries, say the Supreme Court  condemned them unheard when it ruled in favour of Bia Tosha and sent the matter back to the High Court for hearing of the contempt of court application against KBL officials.",2023-04-28 04:40:00+00:00,0,0
"EABL CEO Jane Karuku together with Andrew Kilonzo, MD of Uganda Breweries, say the supreme court condemned them unheard when it ruled in favour of Bia Tosha and sent the matter back to the High Court for hearing of the contempt of court application against KBL officials.",2023-04-28 03:21:00+00:00,28,1
Uganda 9th in alcohol consumption in the World.Thank you @NBLUganda @EABL_PLC #enguli #tonto #waragi,2023-04-27 10:30:00+00:00,6,1
"Eabl is East African Breweries. Yaàni there's Kenya Breweries, Uganda Breweries and Tanzania Breweries. Umeshikanisha. All those breweries make EABL",2023-04-21 19:34:00+00:00,2,1
Tusker busia uganda ni 100 na kenya side ni 250 (both from EABL),2023-04-13 16:14:00+00:00,1,0
"NWSC, EABL Staff, Wives Perished in Kinoni Car Crash   #ChimpReportsNews #Accident #Uganda #News https://chimpreports.com/nwsc-eabl-staff-wives-perished-in-kinoni-car-crash/",2023-04-10 05:20:00+00:00,12,0
Thank you @bbstvug @NabaggalaSandie spreading the gospel of a cleaner #Uganda for #tourism. #LetThePearlShine #MissTourismUganda project 2023. @nemaugED @nemaug @valokecho @stanbicug @EABL_PLC @HimaCement @TourBugandaUG @umar_mu @EricNtalo @mugarra @LillyAjarova @MTWAUganda,2023-04-06 12:36:00+00:00,18,1
Have you ever thought abt the youths in Uganda tht carried out dms outlet validation one year ago and are yet to be paid. Kindly but urgently pay us @NBLUganda @kaskazinetwork @MinistryOfLabo2,2023-03-29 16:49:00+00:00,0,0
"@UgandaBreweries together with @kaskazi network,, why ndont u clear western uganda validators,, being quite doesnt mean that u should violate our rights,, that is the money that we worked for @Kilonzo_Andrew @EABL_PLC @Diageo_News",2023-03-28 09:28:00+00:00,0,0
The only small win you  should accomplish of now is making sure that you pay our debts .imagine it's a year and some good months now  after we completed validation in all  regions of Uganda and are yet to be   paid  @ntvkenya @kaskazinetwork @EABL_PLC @MinistryOfLabo2,2023-03-21 14:00:00+00:00,0,0
Thanks for the wonderful deeds but have you ever  thought about the youths that have  an overdue debt with @UgandaBreweries and  @kaskazinetwork after carrying out validation in regions of Uganda,2023-03-20 10:13:00+00:00,0,0
"TOP 10 MOST INFLUENTIAL WOMEN CEOs IN 2023.  1. JANE KARUKU Jane Karuku is the CEO of East African Breweries Limited (EABL), headquartered in Nairobi with subsidiaries in Uganda, South Sudan and Tanzania.",2023-03-08 09:29:00+00:00,47,1
He has been loyal to the brand..,2023-03-03 15:21:00+00:00,1,0
Is the lead model @kasyate 😀,2023-03-03 14:41:00+00:00,1,1
"Two important messages 1. You can tell who drinks Bell (CLASS) 2. Great night, good morning (superior quality product) it’s at that point that I engaged an extra year of seriousness in life to be a classy chap that imbibes superior quality drinks! How old was I? Above 18!",2023-03-03 14:26:00+00:00,3,0
@kasyate .. how old were you then?,2023-03-03 14:13:00+00:00,0,2
The good old days of advertising. Great Nights Good Morning @EABL_PLC @sandorwalusimbi @KebbaMoses @WinstonAgaba @oscar_mulira @OMulira @UAA_Uganda @ligyalingidanie @gomasadde @JulzKagwa @TomasOmamo,2023-03-03 14:04:00+00:00,13,1
hata tusker ya eabl Uganda iko cheaper than ruaraka where it is produced,2023-03-03 05:24:00+00:00,0,0
"Portfolio as at 28 February 2023  Stanbic Uganda              57.46% MTN (U) Ltd                     35.53% EABL Plc                              1.81% SCOM Plc.                           5.20%  Year to date return:          4.13%  AUM                  UGX 99,443,890",2023-03-02 22:47:00+00:00,1,1
EABL introduced that fake Captain Morgan in Uganda too?,2023-03-02 18:14:00+00:00,0,0
"Guinness Smooth Campaign “Easy Going, Smooth Flowing” Beer went up today on our media. “We believe that life is best enjoyed with an easy-going positive outlook, a playful spirit, and an openness to flow smoothly with new possibilities” @Guinness_Uganda @EABL_PLC @SaladinOMD",2023-02-27 13:38:00+00:00,2,0
"Make your house \Office  Comfortable by grabbing Quality  Furnitures From  @tidmaster   0.9m desk 5,000ksh   For inquiries call \WhatsApp 0717 645255 today    Delivery is countrywide and instant  , We are Located at Donholm near mutindwa  Whatsapp EABL Nasra Religion Uganda",2023-02-27 12:23:00+00:00,90,5
"#SayNoToLGBTQinKENYA Nasra Chebukati Mombasa IEBC Nandi Ndii Uganda Amish Religion Natembeya EABL somalis #AndrewKibe Kajiado  3M CHILDREN OUT OF SCHOOL 11M UNEMPLOYED YOUTH, 4000 JOBLESS DOCTORS AND THE GOVT PRIORITY IS TO  -Legalise LGBTQ - Create office for Musalia's wife??",2023-02-27 12:21:00+00:00,3,1
U can't keep quiet after us (Western uganda data validators) giving our services (#data_validating) to @UgandaBreweries  under fake company @kasikazi_network_co. From kenya It's now a year with out paying our wages @nbstv @nbl #we_are_past_slavery #we_need_our_wages,2023-02-25 14:58:00+00:00,1,0
The Responsible Code is timely since we have to change the perspective of consumption because what has been portrayed is hurting the industry & the workers because this is a big source of employment @uaia_ug @NationMediaGrp @onapitoEkomolo2 @EABL_PLC @HarrietNtabazi @PSF_Uganda,2023-02-01 18:09:00+00:00,26,0
".@EABL_PLC says a series of excise tax increments accumulated to 23% for beer and 34% for spirits by November last year, affecting its Kenya business which fell by 1%, even as Uganda and Tanzania grew by 19% and 11%, respectively.",2023-01-31 04:41:00+00:00,6,1
EABL appoints new MD for Kenya/KTDA procures tea machines/ Sasini goes green/ Uganda clostridial disease outbreak/AVI ltd revenue increase/https://mailchi.mp/fwafrica/eabl-appoints-new-md-for-kenyaktda-procures-tea-machines-sasini-goes-green-uganda-clostridial-disease-outbreakavi-ltd-revenue-increase,2023-01-30 03:30:00+00:00,0,0
"The polycarp igathe of brewery top cream management.......man's hasn't been jobless for over 20yrs always in management all over East Africa from EABL Kenya🇰🇪,Serengeti 🇹🇿, Uganda 🇺🇬 Breweries and now back and KBL Kenya 🇰🇪",2023-01-28 16:35:00+00:00,4,0
"EABL Half Year 2023 earnings:   1. Kenya: -1%  2. Uganda: +19% 3. Tanzania: +11%   Strong growth in Uganda & Tanzania, Kenya's growth hindered by Excise Duty.",2023-01-28 07:24:00+00:00,3,0
EABL Half Year 2023 earnings:   —Kenya: -1%  —Uganda: +19% —Tanzania: +11%   Steep excise duty increases mitigated the profits from the Kenyan operations.,2023-01-27 10:31:00+00:00,10,2
".@EABL_PLC half-year performance in East Africa: - Uganda +19% - Tanzania +11% - Kenya -1% ""In Kenya due to a tough environment, we saw sales decline by 1%"" Jane Karuku, Group CEO. #EABLHalfYearFinancialResults",2023-01-27 05:38:00+00:00,5,0
"EABL HYF2023 earnings.   Kenya down 1% (growth clobbered by multiple changes in excise tax), Uganda & Tanzania up 19% & 11% respectively.",2023-01-27 05:31:00+00:00,26,4
"For the half year, @EABL_PLC net sales up 4% to Kshs 57.3 billion, despite volumes dipping due to tax increases in Kenya. Sales in Tanzania & Uganda up by double digits and the company will pay shareholders an interim dividend of Kshs 3.75 per share.",2023-01-26 15:30:00+00:00,0,0
Big fat lie give me an example??? Tanzanian have Tanzania breweries they don't buy shit from EABL.uganda does but 4  Tanzania they consider anything from Kenya competition,2023-01-11 05:39:00+00:00,1,0
"Portfolio as at 31  December 2022  Stanbic Uganda              84.48% MTN (U) Ltd                     13.96% EABL Plc                            0.99% SCOM Plc.                          0.57%  Year to date return:          6.26%  AUM                  UGX 98,347,546",2023-01-01 08:30:00+00:00,10,1
"4/5 Now, I will invest in the following areas:  ✓ Shares in companies such as: Safaricom, MTN Uganda, EABL, Absa Bank and KCB ✓ Money Market Funds ✓ Rental apartments  ETC",2022-12-24 07:52:00+00:00,20,2
"You can short $SCOM, $EQTY, $KCB, $EABL, $BAT, $ABSA, $NCBA, $COOP, $SCBK and $IMH",2022-12-21 12:08:00+00:00,2,0
"Patricia Ithau served as marketing director of East Africa Breweries Ltd (EABL) in Kenya between 2005 and 2008, before she was promoted to the position of managing director of EABL in Uganda.  https://sectors.kenyayearbook.co.ke/2022/04/26/patricia-ithau/",2022-12-21 10:00:00+00:00,0,0
"The Annual Professional Drivers Conference is part of the ongoing National Road Safety Week awareness activities by @uganda_drivers, @MoWT_Uganda, @PSF_Uganda and @UgandaBreweries. #UBLGrowingUganda @EABL_PLC",2022-12-09 07:53:00+00:00,7,0
"🇺🇬 UBL unveils environmental impact in 2022 EABL sustainability report  📌 During a ceremony held at the Kampala Serena Hotel, Uganda Breweries Limited (UBL) revealed its environmental impact under parent company  East African Breweries Limited(EABL)’s 2022 sustainability report",2022-12-06 12:50:00+00:00,1,1
"Uganda Breweries Limited (UBL) has  revealed its environmental impact under parent company  East African Breweries Limited(EABL)’s 2022 sustainability report to the government, the media and the public.   Read more: https://bit.ly/3Bc8pbY | #NilePostNews",2022-12-05 12:58:00+00:00,6,0
"Portfolio as at 30 November 2022  Stanbic Uganda    80.52% MTN (U) Ltd           14.58% EABL PLC                 1.03% CiplaQCIL                3.88%  Year to date return      -   (1.62%)  AUM                  UGX 94,216,201",2022-12-03 03:10:00+00:00,26,2
East African Breweries PLC @EABL_PLC will reduce its carbon emissions by 95 percent annually as a result of Ksh. 5.1 billion renewable energy investments in its plants in Kenya and Uganda. The investment in biomass plants will replace heavy fuel oils used at the company’s sites,2022-11-24 07:50:00+00:00,4,0
